"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Panelprogram","Parkolóhely ára"
"11","VIII. kerület, Józsefváros - Népszínháznegyed","25,8 millió Ft","46 m²","1","Népszínház utca elején eladó egy galériázott 1 szobás lakás.Mind a konyhában, mind a szobában kialakítottak 1-1 galériát, ezzelnagyban megnövelték a lakás területét.- Központi elhelyezkedés, kiváló közlekedés (metró, villamos, busz)- Blaha Lujza tér 2 perc séta- II. János Pál Pápa tér 2 perc séta- Alacsony rezsi díj, ami tartalmazza a korlátlan vízfogyasztást is- Önálló pincerész- Piacok, óvodák, iskolák, egyetemek, sportpályák pár perc sétára- Teljesen felújított belso udvar, homlokzat és jó lakóközösségKiváló lehetoség egyedülállóknak, diákoknak vagy fiatal pároknak, de elhelyezkedése és átlagon felüli belmagassága miatt (430cm) befektetésnek is kituno.Keressen bizalommal, hívjon és nézzük meg együtt!","közepes állapotú","1950 és 1980 között","összkomfortos","nincs megadva","földszint","5","van","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","dél","udvari","nincs megadva","nem","nem tetotéri","utca, közterület",NA,NA
"12","VII. kerület, Külso-Erzsébetváros - Ligetváros","69,49 millió Ft","74 m²","3","Eladásra kíálok VII. ker LigetvárosPETERDYUTCÁBAN egy 74 nm-es 3 szobás, délkeleti tájolású, udvarra nézo, dupa komfortos, padlófutéses, klimatizált lakást, egy 2 emeletes tégla építésu, lift nélküli ház 1. emeletén.A lakás teljesköru, luxuss minoségu felújításon esett át, mely során a víz és villamosvezetékek, gépészet, futés rendszer, kémény bélés, burkolatok mind cserére kerültek. Minden helységbe klíma került felszerelésre, az egész lakásban padlófutés muködik. Az ablakokra elektromos redony és szúnyoghálók kerültek. Mozgásérzékelo, füstjelzo, riasztó rendszer mind kipítésre került. Az emerikai konyhás nappalit egy mozgatható fallal bármikor le lehet választani, amennyibe a szükség megkívánja. A képen látható bútorok mind a vételár részét képezik, ezen felül a lakáshoz tartozik egy 10 nm-es pincerész is.Elhelyezkedése kiváló, a városliget szinte a szomszédban van, ahol bármikor kellemes kikapcsoódásban lehet része az embernek.Eladási ára 69,49M FtBármilyen kérdés esetén keressen bizalommal.Hétvégén is hívhat!","nincs megadva","nincs megadva","duplakomfortos","nincs megadva","1","2","nincs","3 m-nél magasabb","padlófutés","van","nincs megadva","nincs megadva","külön és egyben is","délkelet","udvari","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
"13","VII. kerület, Külso-Erzsébetváros","23,45 millió Ft","28 m²","1","IDEÁLIS KISLAKÁSHa olyan lakást keresel, ahonnan mindenhova könnyen eljutsz, akkor neked való ez az ingatlan.Miért ideális neked ez a lakás?Ha szereted a napsütötte udvart és a belváros közelségét tökéletes választás lehet neked ez az ingatlan.Jó állapotú lakást keresel?Megértem, ha elkerülnéd a felújítással járó stresszt és bosszúságot. Tisztában vagy vele, mennyire nehéz jó szakembert találni, és kivárni, mire megérkezik. Ha ezt a lakást választod nem kell bosszankodnod a felújítással, ugyanis rendben van a futés, a villamos- és vízhálózat.Hol helyezkedik el a lakás?A VII. kerület és Zugló határán egy csendes mellékutcában. A lakás egy 1 emeletes, jó állapotú, rendezett lakóközösségu társasházban van. A napsütötte, fás udvar kiválóan alkalmas a reggeli kávé elfogyasztására vagy egy kis levegozésre. Kutyasétáltatásra, sportolásra, strandolásra a közeli Városliget a legjobb választás, ami pár perc sétával elérheto.Kinek ideális ez a lakás?Ha fiatal vagy, ideális ez a lakás, ha szereted a belváros közelségét és a remek közlekedést. Barátaid gyakran beugranak hozzád egy italra és vidámság költözik az életedbe. Nyugdíjasoknak azért ideális ez a lakás, mert csend és nyugalom van, nem kell lépcsozni és az unokáknak is igazi paradicsom!Mit kapsz ezért az árért?Szabadságot, mert nem kell sok idot töltened az utazással.Több idot a friss levegon, mert a Városliget karnyújtásnyira található.Jó fej szomszédokat.Nézd meg te is a lakást, és tegyél rá ajánlatot!Idopontért keress a megadott telefonszámon, vagy küldj üzenetet!Ez az ingatlan a ""Huség csomag"" megbízási portfólióhoz tartozik.Referencia szám: H423609","jó állapotú","1950 elott","nincs megadva","nincs megadva","földszint","nincs megadva","nincs megadva","3 m-nél magasabb","elektromos","nincs megadva","nincs megadva","nincs megadva","nincs megadva","dél","udvari","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"14","III. kerület, Óbuda-Óváros","14,75 millió Ft","18 m²","1","Eladásra kínálok III. ker Óbuda-ÓvárosSZOMOLNOKUTCÁBAN egy 18 nm-es 1 szobás, észaaki tájolású, összkomfortos, egybe wc - fürdos, udvarra nézo, elektromos futésu lakást, 4 emeletes tégla építésu társasház félszuterén szintjén.A ház karbantartott, nemrég történt teto illetve eresz felújítás, további renoválások iy tervben vannak. A lakás szobáiban padlóburkolat van. Igény esetén felújítandó, ám jelenlegi llapotában is kényelmesen lakható.Közös költség 3 900 Ft/hóKözlekedése elonyös, pár perce megtalálható több bevásárlási lehetoség is, hév, buszok megállói.Eladási ára 14,75M FtBármilyen kérdés esetén keressen bizalommal.Hétvégén is hívhat!","nincs megadva","nincs megadva","összkomfortos","nincs megadva","szuterén","4","nincs","3 m-nél alacsonyabb","elektromos","nincs","nincs megadva","nincs megadva","egy helyiségben","észak","udvari","nincs megadva","nincs megadva","nincs megadva","utca, közterület - fizetos övezet",NA,NA
"15","XI. kerület, Lágymányos - Muegyetem környéke","69,9 millió Ft","86 m²","3","Eladásra kínálok XI. ker Lágymányos B A R T Ó K  B É L A ÚTON egy 86 nm-es 3 szobás, összkomfortos, ésszakkeleti tájolású, utcára nézo, külön wc - fürdos lakást egy 5 szintes liftes ház 2. emeletén.Tájolásának köszönhetoen nagyon világos a lakás, különlegessége, hogy 2 külön bejárata is van, így igény esetén két külön lakás is kialakítható belole. Ablakai redonnyel felszereltek, egy csendes mellékutcára néznek. A két különnyíló szoba kényelmes lakhatást biztosít akár családok számára is.Közös költség 12 750 Ft/hóKözlekedése különösen jó, pár perc sétára található a Gárdonyi tér, Kosztolányi Dezso tér, Alle, Móricz Zsigmond körtér. Könnyen elérheto az M4-es metró, 17, 19, 41, 47, 49, 56-os villamosok, illetve a -7es buszok is.Eladási ára 69,9M FtBármilyen kérdés esetén keressen bizalommal.Hétvégén is hívhat!","nincs megadva","nincs megadva","összkomfortos","nincs megadva","2","5","van","3 m-nél magasabb","gáz (cirko)","nincs","nincs megadva","nincs megadva","külön helyiségben","északkelet","utcai","nincs megadva","nem","nem tetotéri","nincs megadva",NA,NA
"16","XVI. kerület, Árpádföld","45,9 millió Ft","65 m²","3","XVI. Kedvelt részén-Árpádföldön -   2. emeleti lakás  eladó-  5 lakásos társasházban, mely nettó 61 nm, + 8,64 nm erkély. A lakásban  3 kényelmes méretu szoba található (27,29; 12,18; és 12,84 nm-esek). A fürdoszobában sarokkád van és ablakos. A konyha kicsit elkülönülve található nem elválasztva a nappali-étkezo együttesétol. Megközelítheto rajta keresztül az udvari nézetu  8,64 nm-es terasz. Innen látható az augusztus 20-i tüzijáték, hiszen a kerület ezen pontja egy magasságban van a Gellért- heggyel. 2009-ben  a teljes felújítással egy idoben tetocsere is történt A lakás világos, napfényes, légkondícionált. A fa ablakokon redony, szúnyogháló van.Az ingatlanhoz önálló garázshely vásárolható, az épület alatt, ami 44 nm,  tárolásra is alkalmas, továbbá wc és mosdó is van itt.  Az elkerített kertrész 120 nm. Kis konyhakert, grillezo, stb kialakítható benne.További kérdések esetén bovebben informálom telefonon!","felújított","1950 és 1980 között","nincs megadva","nincs megadva","2","nincs megadva","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","északnyugat","nincs megadva","nincs megadva","nincs megadva","zárószint","nincs megadva",NA,NA
"17","Cegléd, Kossuth Ferenc utca","20,9 millió Ft","54 m²","2","Eladó 54 nm-es, 2 szobás panel lakás a 4. emeleten.Fobb jellemzok:- muanyag nyílászárók redonnyel, szúnyoghálóval ellátva- közös költség: 6.900.- Ft- erkély van- emeletenként 3 lakás- felújítást nem igényelA társasház park szomszédságában fekszik. A közelben posta, gyógyszertár, benzinkút és több szupermarket is található. Több óvoda és iskola is van pár száz méteren belül.Amennyiben felkeltettem érdeklodését, hívjon bizalommal!„Külföldrol is kapkodnak a magyar ingatlanok után.” Irodánk vállalja az idegen nyelven (angol, német, spanyol) történo ingatlan hirdetését, bemutatását. Ügyvéd közremuködésében is állunk a rendelkezésére.-Would you sell your property?!""The demand for Hungarian real estate has been booming amongst foreigners!” In case of an exclusive agreement, our office will perform the advertising and presentation of the property in multiple foreign languages (Hungarian, German, and Spanish) for only a 2.5% success fee. With the help of a lawyer, we are at your disposal for a favorable fee.-Würden Sie Ihre Immobilie verkaufen?!""Der Bedarf nach ungarischen Immobilien boomt unter Ausländern!"" Im Falle einer exklusiven Vereinbarung wird unser Büro die Werbung und Präsentation der Immobilie in mehreren Fremdsprachen (Ungarisch, Englisch und Spanisch) für nur eine Erfolgsgebühr von 2,5% durchführen. Mit Hilfe eines Anwalts stehen wir Ihnen gegen eine günstige Gebühr zur Verfügung.-¿Vendería su propiedad?""¡La demanda de bienes inmuebles húngaros ha estado en auge entre los extranjeros!"" En caso de un acuerdo exclusivo, nuestra oficina realizará la publicidad y presentación de la propiedad en varios idiomas extranjeros (húngaro, alemán, y inglés) por solo una tarifa de éxito del 2.5%. Con la ayuda de un abogado, estamos a su disposición por una tarifa favorable.","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","4","4","nincs megadva","nincs megadva","távfutés","nincs megadva","6 E Ft/hó","nincs megadva","nincs megadva","nincs megadva","nincs megadva","10 m²","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA
"18","Nyíregyháza, Legyezo utca","19,9 millió Ft","53 m²","2","ELADÓ Nyíregyháza-Kertváros központi részén , zöldövezeti csendes társasház tetoterében található tágas, 53 nm-es két szobás klimatizált téglalakás. A lakás D-K-i tájolású.Helységek: eloszoba, nappali, hálószoba, konyha-étkezo, fürdoszoba.Egyedi gázcirkó futéssel.Parkolás: udvaron saját sátorgarázsban. A lakás belso terei 2018-ban újra lettek festve. A közelben gyalog könnyen megközelítheto távolságra van buszmegálló, iskola, óvoda, orvosi rendelo és gyógyszertár is.","jó állapotú","1981 és 2000 között","nincs megadva","nincs megadva","1","földszintes","nincs megadva","3 m-nél alacsonyabb","gáz (cirko)","van","nincs megadva","nincs megadva","nincs megadva","délnyugat","udvari","nincs megadva","nincs megadva","nincs megadva","udvari beálló",NA,NA
"19","XI. kerület, Kondorosi út","92 millió Ft","83 m²","3","Eladásra kínálok XI. ker Albertfalva KONDOROSIÚTON egy 83 nm-es 3 szobás, keleti tájolású, kertre nézo, duplakomfortos, házközponti futésu, erkélyes, klimatizált lakást, tégla építésu 8 emeletes liftes ház 5. emeletén.A lakás lakberendezo által megálmodott és kivitelezett, rendkívül világos, és csendes, a ház belso kertjére nyílnak az ablakok. Egy zuhanyzós, és egy kádas fürdoszoba áll rendelkezése. Az ingatlanba  2 db klíma került beszerelésre, ezen felül az ablakok redonnyel, szúnyoghálóval felszereltek. A képeken látható berendezés megegyezés tárgyát képezi, igény esetén tároló és garázs hely is külön vásárolható.Lokációja kiváló,  villamos, buszmegálló gyalogtávolságon belül, iskola, óvoda, kisbolt, benzinkút, Savoya park szintén a közelben.Eladási ára 92M FtBármilyen kérdés esetén keressen bizalommal.Hétvégén is hívhat!","nincs megadva","nincs megadva","duplakomfortos","nincs megadva","5","8","van","3 m-nél alacsonyabb","házközponti","van","nincs megadva","nincs megadva","külön és egyben is","kelet","kertre néz","12 m²","nincs megadva","nincs megadva","teremgarázs hely - megvásárolható",NA,NA
"20","Keszthely, Belváros","43,9 millió Ft","84 m²","3","Kizárólag irodánk kínálatában!Keszthely központi részén ajánlom figyelmébe ezt a 1.emeleti lakást.Az ingatlan fobb jellemzoi:- a lakás nettó területe 84nm- lakóelotér, nappali, konyha-étkezo, 2 hálószoba, fürdoszoba, wc- az elso emeleten található- futés és meleg víz egyedi gáz cirkóval- jó állapotú- a lakáshoz igény szerint garázs vásárolható (4 millió Ft)- Balaton-part, belváros, boltok, iskola, gyógyszertár, kórház 300 méteren belülPer- és tehermentes, azonnal birtokba veheto.Amennyiben ajánlatom felkeltette érdeklodését és további kérdése van, hívjon bizalommal.","jó állapotú","1981 és 2000 között","nincs megadva","nincs megadva","1","2","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","tetotéri","nincs megadva",NA,NA
"21","Cegléd, Kossuth Ferenc utca","20,9 millió Ft","54 m²","2","Eladó 54 nm-es, 2 szobás panel lakás a 4. emeleten.Fobb jellemzok:- muanyag nyílászárók redonnyel, szúnyoghálóval ellátva- közös költség: 6.900.- Ft- erkély van- emeletenként 3 lakás- felújítást nem igényelA társasház park szomszédságában fekszik. A közelben posta, gyógyszertár, benzinkút és több szupermarket is található. Több óvoda és iskola is van pár száz méteren belül.Amennyiben felkeltettem érdeklodését, hívjon bizalommal!„Külföldrol is kapkodnak a magyar ingatlanok után.” Irodánk vállalja az idegen nyelven (angol, német, spanyol) történo ingatlan hirdetését, bemutatását. Ügyvéd közremuködésében is állunk a rendelkezésére.-Would you sell your property?!""The demand for Hungarian real estate has been booming amongst foreigners!” In case of an exclusive agreement, our office will perform the advertising and presentation of the property in multiple foreign languages (Hungarian, German, and Spanish) for only a 2.5% success fee. With the help of a lawyer, we are at your disposal for a favorable fee.-Würden Sie Ihre Immobilie verkaufen?!""Der Bedarf nach ungarischen Immobilien boomt unter Ausländern!"" Im Falle einer exklusiven Vereinbarung wird unser Büro die Werbung und Präsentation der Immobilie in mehreren Fremdsprachen (Ungarisch, Englisch und Spanisch) für nur eine Erfolgsgebühr von 2,5% durchführen. Mit Hilfe eines Anwalts stehen wir Ihnen gegen eine günstige Gebühr zur Verfügung.-¿Vendería su propiedad?""¡La demanda de bienes inmuebles húngaros ha estado en auge entre los extranjeros!"" En caso de un acuerdo exclusivo, nuestra oficina realizará la publicidad y presentación de la propiedad en varios idiomas extranjeros (húngaro, alemán, y inglés) por solo una tarifa de éxito del 2.5%. Con la ayuda de un abogado, estamos a su disposición por una tarifa favorable.","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","4","4","nincs megadva","nincs megadva","távfutés","nincs megadva","6 E Ft/hó","nincs megadva","nincs megadva","nincs megadva","nincs megadva","10 m²","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA
"22","Nyíregyháza, Legyezo utca","19,9 millió Ft","53 m²","2","ELADÓ Nyíregyháza-Kertváros központi részén , zöldövezeti csendes társasház tetoterében található tágas, 53 nm-es két szobás klimatizált téglalakás. A lakás D-K-i tájolású.Helységek: eloszoba, nappali, hálószoba, konyha-étkezo, fürdoszoba.Egyedi gázcirkó futéssel.Parkolás: udvaron saját sátorgarázsban. A lakás belso terei 2018-ban újra lettek festve. A közelben gyalog könnyen megközelítheto távolságra van buszmegálló, iskola, óvoda, orvosi rendelo és gyógyszertár is.","jó állapotú","1981 és 2000 között","nincs megadva","nincs megadva","1","földszintes","nincs megadva","3 m-nél alacsonyabb","gáz (cirko)","van","nincs megadva","nincs megadva","nincs megadva","délnyugat","udvari","nincs megadva","nincs megadva","nincs megadva","udvari beálló",NA,NA
"23","XI. kerület, Kondorosi út","92 millió Ft","83 m²","3","Eladásra kínálok XI. ker Albertfalva KONDOROSIÚTON egy 83 nm-es 3 szobás, keleti tájolású, kertre nézo, duplakomfortos, házközponti futésu, erkélyes, klimatizált lakást, tégla építésu 8 emeletes liftes ház 5. emeletén.A lakás lakberendezo által megálmodott és kivitelezett, rendkívül világos, és csendes, a ház belso kertjére nyílnak az ablakok. Egy zuhanyzós, és egy kádas fürdoszoba áll rendelkezése. Az ingatlanba  2 db klíma került beszerelésre, ezen felül az ablakok redonnyel, szúnyoghálóval felszereltek. A képeken látható berendezés megegyezés tárgyát képezi, igény esetén tároló és garázs hely is külön vásárolható.Lokációja kiváló,  villamos, buszmegálló gyalogtávolságon belül, iskola, óvoda, kisbolt, benzinkút, Savoya park szintén a közelben.Eladási ára 92M FtBármilyen kérdés esetén keressen bizalommal.Hétvégén is hívhat!","nincs megadva","nincs megadva","duplakomfortos","nincs megadva","5","8","van","3 m-nél alacsonyabb","házközponti","van","nincs megadva","nincs megadva","külön és egyben is","kelet","kertre néz","12 m²","nincs megadva","nincs megadva","teremgarázs hely - megvásárolható",NA,NA
