"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Parkolóhely ára","Panelprogram"
"1","XIV. kerület, Alsórákos - Paskálpark","150,8 millió Ft","166 m²","4","KIZÁRÓLAG AZ OTP INGATLANPONT KÍNÁLATÁBAN! ZÖLD OTTHON PROGRAMNAK MEGFELELO, HAMAROSAN KÖLTÖZHETO INGATLANOK!Budapest 14. kerületében, Zugló szívében korszeru építészeti megoldásokkal, több ütemben épülo PASKAL GARDEN lakóparkban kínálunk megvételre elegáns, élheto otthonokat. A beruházás tervezésekor kiemelt figyelmet kapott az épületek barátságos megjelenése, a korszeru, jól használható alaprajzok kialakítása, a világos életterek, és a megújított Rákos-patak csendes környezetével harmonizáló parkosított belso kert megvalósítása. A három épületbol álló elegáns lakópark otthonaiban a futési és hutési energiát környezetbarát levegos-hoszivattyú rendszer biztosítja, a holeadók a mennyezetbe épített, szabad szemmel nem látható huto-futo rendszerek, melyekkel a helyiségek homérséklete egyedileg szabályozható, akár intelligens/okos hálózat részeként.A lakóépületek a Rákos-patak közelében helyezkednek el, amelynek közvetlen környéke a beruházás keretein belül már megújult; a patak mellett parkosított zöldfelület épült, sétánnyal, padok és szökokút kialakításával. A zöld környezetet és a természet közelségét fokozza a földszinti lakások kertkapcsolata, illetve az emeleti lakásokhoz tartozó napfényes erkély vagy tágas terasz.Garázs és tároló vásárlása opcionális, az épületek alatti teremgarázsokban az összes lakás számára biztosít a beruházó parkolóhelyet, akár elektromos gépjármutöltovel.Mindegyik épületben megtalálható kisebb alapterületu, vagy akár több hálószobával rendelkezo ingatlan. A változatos méretu és alaprajzú lakástípusok között az elso lakást kereso fiatalok, a CSOK nyújtotta lehetoségeket kihasználni szándékozó családosok, vagy akár a befektetési céllal vásárlók is megtalálhatják álmaik otthonát. Az A épület tervezett átadása 2021. december.","nincs megadva","2021","összkomfortos","nincs megadva","3","nincs megadva","van","3 m-nél alacsonyabb","egyéb","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","kertre néz","104 m²","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"2","XIV. kerület, Alsórákos - Paskálpark","50,4 millió Ft","54 m²","2","KIZÁRÓLAG AZ OTP INGATLANPONT KÍNÁLATÁBAN! ZÖLD OTTHON PROGRAMNAK MEGFELELO, HAMAROSAN KÖLTÖZHETO INGATLANOK!Budapest 14. kerületében, Zugló szívében korszeru építészeti megoldásokkal, több ütemben épülo PASKAL GARDEN lakóparkban kínálunk megvételre elegáns, élheto otthonokat. A beruházás tervezésekor kiemelt figyelmet kapott az épületek barátságos megjelenése, a korszeru, jól használható alaprajzok kialakítása, a világos életterek, és a megújított Rákos-patak csendes környezetével harmonizáló parkosított belso kert megvalósítása. A három épületbol álló elegáns lakópark otthonaiban a futési és hutési energiát környezetbarát levegos-hoszivattyú rendszer biztosítja, a holeadók a mennyezetbe épített, szabad szemmel nem látható huto-futo rendszerek, melyekkel a helyiségek homérséklete egyedileg szabályozható, akár intelligens/okos hálózat részeként.A lakóépületek a Rákos-patak közelében helyezkednek el, amelynek közvetlen környéke a beruházás keretein belül már megújult; a patak mellett parkosított zöldfelület épült, sétánnyal, padok és szökokút kialakításával. A zöld környezetet és a természet közelségét fokozza a földszinti lakások kertkapcsolata, illetve az emeleti lakásokhoz tartozó napfényes erkély vagy tágas terasz, ahonnan akár a Rákos-patak nyugodt, megszépült környékének látványát  is élvezhetjük.Garázs és tároló vásárlása opcionális, az épületek alatti teremgarázsokban az összes lakás számára biztosít a beruházó parkolóhelyet, akár elektromos gépjármutöltovel.Mindegyik épületben megtalálható kisebb alapterületu, vagy akár több hálószobával rendelkezo ingatlan. A változatos méretu és alaprajzú lakástípusok között az elso lakást kereso fiatalok, a CSOK nyújtotta lehetoségeket kihasználni szándékozó családosok, vagy akár a befektetési céllal vásárlók is megtalálhatják álmaik otthonát. Az B épület tervezett átadása 2022. nyár","nincs megadva","2021","összkomfortos","nincs megadva","földszint","nincs megadva","van","3 m-nél alacsonyabb","egyéb","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kelet","kertre néz","8 m²","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"3","Vonyarcvashegy, Agyagos utca","39,9 millió Ft","55 m²","2","Wellness otthon a Balatonnál!Szeretne egy minden igényt kielégíto wellness otthon tulajdonosa lenni a Balatonnál?Egy igazi kis gyöngyszemet ajánlok figyelmébe Balatongyörök társközségében, Vonyarcvashegyen, ami alkalmas állandó lakásnak vagy nyaralónak is.Adatok: ár: 39,9 millióalapterület: 55 m2szobák:  2fürdoszoba: pezsgofürdos sarokkádállapot: újszeruszerkezet: téglanyílászárók: hoszigetelt üvegezésfutés: cirkóépület szintjei:  1/négylakásos társasházKiemelt:bekerített udvar elektromos kapusaját autóbeállókertkapcsolattélikert plusz teraszinternetredonyKilátás:Balatonra részben panorámásLakás helyiségei:konyha, eloszoba, gardrób,nappali szoba, hálószoba, fürdoszoba, télikert, teraszBemutatás:Eladóvá vált egy négylakásos társasház földszinti, kertkapcsolatos, mediterrán terasszal rendelkezo 55 m2-es lakása, akár teljes bútorzattal.  Az ingatlan a Balatontól mindössze 1km távolságra található, a Balatoni Nemzeti Park szélén, erdokkel körülölelve a turista utak indulásánál, szép természeti környezetben. Szobái keleti még terasza és téli kertje déli fekvésuek. Konyhájának ablakából illetve a télikertbol és a teraszról rálátás van a Balatonra.Ablakai thermo üvegezésuek , muanyag redonnyel és szúnyoghálóval ellátottak. Saját méroórákkal, autóbeállóval  rendelkezik, az internet kiépítésre került.Ha fontos Önnek a kristálytiszta levego, a csend, a természet közelsége akkor ez a kis ékszerdoboz Önre vár.Akár a túrázás, a gasztrokaland, a borturizmus  vagy a  nyári balatoni fürdozés híve, mindezeket karnyújtásnyira megtalálja itt.Hévíz, Keszthely, Zalaegerszeg és az Orség közelsége pedig további programlehetoségeket kínál.Amennyiben további információra van szüksége, vagy személyesen is meg szeretné tekinteni ezt az otthonos kis ékszerdoboz lakást, úgy kérem, hogy hívja az INDRA Ingatlant! FOLYAMATOSAN KERESÜNK PANORÁMÁS, VÍZKÖZELI, ÚJ ÉPÍTÉSU, EGYEDI TERVEZÉSU, VAGY PATINÁS INGATLANOKAT A BALATON ÉSZAKI PARTJÁN, A DUNAKANYARBAN ÉS BUDÁN.","újszeru","2001 és 2010 között","összkomfortos","nincs megadva","földszint","2","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kertre néz","nincs megadva","igen","nincs megadva","udvari beálló - benne van az árban",NA,NA
"4","Szolnok, Belváros","54 millió Ft","128 m²","4 + 1 fél","Szolnok belvárosában,parkosított,csendes helyen,belso kétszintes,128m2-es,4 szoba+nappali+étkezos otthon eladó!A lakásban 2 fürdoszoba található,az egyik zuhanyfülkés a másik sarokkádas,így minden igényt kielégít!Az ingatlan szigetelt és az alsó szinten a nyílászárók is ki lettek cserélve!Cirkófutés gondoskodik a lakás melegérol,a hutésrol pedig 2db klímaberendezés!A padló burkolata nagy részben parketta,illetve parafa járólap!A lakáshoz tartozik még egy 35m2-es garázs+gondozott kis kert!Világos tágas terek jellemzik,akár több generációnak is kényelmes!Nagycsaládosoknak szívesen ajánlom!Amennyiben felkeltettem az érdeklodését,hívjon bátran!","jó állapotú","1981 és 2000 között","nincs megadva","nincs megadva","nincs megadva","2","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","50 E Ft/hó","nincs megadva","külön és egyben is","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","önálló garázs",NA,NA
"5","Balatonmáriafürdo, Vasút utca 3.","37,8 millió Ft","42 m²","2","BALATONMÁRIAFÜRDO központjában, teljes felújítás alatt álló, azonban hamarosan befejezésre kerülo 8 lakásos társasházban,4 db (2 MÁR ELKELT) 27.8-30.2 m2-es, elso emeleti stúdió lakások, kényelmes erkéllyel,!2 db nappali + hálószobás, dupla erkélyes tetotéri lakás,2 db nappali + 2 hálószobás földszinti lakás ELADÓAK!Várható átadás 2021. október elejeAz ingatlan remek fekvésu, de mégis csendes helyen fekszik. Kényelmes sétatávolságon belül minden elérheto (a teljesen megújult belváros, csatorna part, szabad ill. fizetos strand, üzletek, éttermek, állomás stb.)A kialakuló társasház kivitelezése 2021-ben kezdodött, várhatóan az osszel birtokba vehetok a lakások. A korábbi épület szerkezetig vissza lett bontva, jelen beruházás keretében teljes köru felújításon esik át (új teto 20-30 cm szigeteléssel, nyílászárók, gépészet, hoszigetelés, erkély-lépcsoház kialakítás, udvari beállók, parkosítás, stb.)Az épület földszintjén 2 db 2 hálószobás, az emeleten 4 db stúdió, a tetotérben 2 db nappali+hálószobás penthouse jellegu lakás kerül kialakításra.Kösse le most új lakását, fizessen ütemezve!A lakások Wifis/elektromos futopanellal, illetve inverteres klímákkal lesznek ellátva, így rosszabb idoben már az otthonából elindulva fel tudja melegíteni/huteni a nyaralóját.A lakásokhoz ajándék konyha jár! Választható színu fronttal!Udvari parkoló felár ellenében 1 millió Ft-ért megvásárolhatók.Az ingatlan egyeztetett idopontban a hét bármely napján megtekintheto. Ügyvédünk közremuködésével, igény szerint az adásvétel teljes lebonyolításában, kedvezményes munkadíjjal tudunk segíteni.Ha további információkra lenne szüksége, vagy hasonló adottságokkal rendelkezo ingatlant keres, kérem vegye fel velem a kapcsolatot:Üdvözlettel:Esküdt Roland","felújított","2021","nincs megadva","nincs megadva","nincs megadva","3","nincs megadva","nincs megadva","elektromos","van","nincs megadva","nincs megadva","egy helyiségben","kelet","utcai","11 m²","nincs megadva","tetotéri","udvari beálló - megvásárolható","1 000 000 Ft",NA
"6","Balatonmáriafürdo, Vasút utca 3.","21,95 millió Ft","25 m²","1","BALATONMÁRIAFÜRDO központjában, teljes felújítás alatt álló, azonban hamarosan befejezésre kerülo 8 lakásos társasházban,4 db 27.8-30.2 m2-es, elso emeleti stúdió lakások, kényelmes erkéllyel ELADÓAK!Még 2 db stúdió érheto el!Várható átadás 2021. október elejeAz ingatlan remek fekvésu, de mégis csendes helyen fekszik. Kényelmes sétatávolságon belül minden elérheto (a teljesen megújult belváros, csatorna part, szabad ill. fizetos strand, üzletek, éttermek, állomás stb.)A kialakuló társasház kivitelezése 2021-ben kezdodött, várhatóan az osszel birtokba vehetok a lakások. A korábbi épület szerkezetig vissza lett bontva, jelen beruházás keretében teljes köru felújításon esik át (új teto 20-30 cm szigeteléssel, nyílászárók, gépészet, hoszigetelés, erkély-lépcsoház kialakítás, udvari beállók, parkosítás, stb.)Az épület földszintjén 2 db 2 hálószobás, az emeleten 4 db stúdió, a tetotérben 2 db nappali+hálószobás penthouse jellegu lakás kerül kialakításra.Kösse le most új lakását, fizessen ütemezve! A lakások Wifis/elektromos futopanellal, illetve inverteres klímákkal lesznek ellátva, így rosszabb idoben már az otthonából elindulva fel tudja melegíteni/huteni a nyaralóját.A lakásokhoz ajándék konyha jár! Választható színu fronttal!Udvari parkoló felár ellenében 1 millió Ft-ért megvásárolhatók.Az ingatlan egyeztetett idopontban a hét bármely napján megtekintheto. Ügyvédünk közremuködésével, igény szerint az adásvétel teljes lebonyolításában, kedvezményes munkadíjjal tudunk segíteni.Ha további információkra lenne szüksége, vagy hasonló adottságokkal rendelkezo ingatlant keres, kérem vegye fel velem a kapcsolatot:Üdvözlettel:Esküdt Roland","nincs megadva","2021","nincs megadva","nincs megadva","1","3","nincs megadva","nincs megadva","elektromos","van","nincs megadva","nincs megadva","egy helyiségben","kelet","utcai","9.18 m²","nincs megadva","nincs megadva","udvari beálló - megvásárolható","1 000 000 Ft",NA
"7","IX. kerület, Belso-Ferencváros","75 millió Ft","85 m²","3","Budapesten, a IX. kerület központi városrészében, a Kálvin tér szomszédságában, egy négy emeletes társasház elso emeletén eladó egy 85 nm-es, 3 szobás nagypolgári lakás.A lakásba a konyhán keresztül érkezünk, ahonnan megközelítheto a kádas fürdoszoba, a kamra és a nappali. A nappaliból mindkét irányba nyílik 1-1 hálószoba. A 85 négyzetméterbe beletartozik egy 10 nm-es, leválasztott lakrész is, amiben a 4 méteres belmagasságot kettéválasztották, az alsó szinten konyhát, WC-t és zuhanyzót alakítottak ki, a felso részre pedig egy hálószoba került. Ez a rész külön bejárati ajtóval rendelkezik a körfolyosóról és korábban albérlonek volt kiadva. Jelenleg a nappaliban is található egy állógaléria, ami szintén növelheti a hálóhelyek számát. A lakás a társasház belso udvarára néz, ami fákkal beültetett, így csendes, nyugodt és nyáron huvös környezetben találjuk magunkat.Az ingatlan bútorozott, a konyha beépített és gépesített, ezek igény szerint maradhatnak.A lakás per- és tehermentes.A társasházról: a házat Klein Berthold tervezte és építtette. Az épület a szocializmus elotti évtizedekben cukrászdáknak, vendéglonek, fuszerüzletnek, a Borászati Lapok kiadóhivatalának, a Magyar Gazdaszövetségnek, a Budapest-Kobányai Trágyaszárítógyár irodáinak, valamint rövid idore ifj.Divald Károly nyomdájának is otthont adott. A XX. század muvészei és tudósai közül többen is éltek a házban, így többek között a fiatal Kosztolányi Dezso, az orvosként, festoként és szobrászként is jegyzett Hogyes Ferenc, de itt töltötte utolsó éveit a kísérleti orvostudomány kiemelkedo alakja, Hogyes Endre is. Kosztolányi például ebben a társasházban lévo lakásában írta meg „Az Ülloi úti fák” címu versét. A kapualj stukkóin a francia ostorcsapás motívumok köszönnek vissza, ez pedig folytatódik az egész házon átvonuló terrazzo burkolaton is.Sétatávolságra található a 2-es, a 4-6-os, a 47-es, a 48-as, a 49-es villamosok vonala, az M3-as és M4-es metrók megállója, valamint a 9-es, 15-ös, 100E és 115-ös buszok, valamint a 83-as troli megállója és számos éjszakai buszjárat megállója is, így közlekedés szempontjából is ideális helyen található. A Duna part is pár perc sétával elérheto, a neves Ráday utca közelsége pedig garantálja a gasztronómiai kultúra kiteljesedését. A környék kisebb utcáiban játszóterek, iskolák és óvodák is megbújnak.A közös költség 12500 Ft, amely a szokásos tételeken felül magába foglalja a ház felújítási alapját is.","jó állapotú","1950 elott","nincs megadva","nincs megadva","1","4","van","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","észak","udvari","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
"8","Vác, Burgundia","54,9 millió Ft","73 m²","3","Vác Dunapartján eladó egy 73 nm-es társaházi lakás.Lakáshoz tartozik a padlás, ami 93 nm-es és igény esetén beépítheto.Helyiséglista: - eloszoba- 2 hálószoba- nappali+ konyha- kamra- fürdoszoba- mellékhelyiségA bejárati ajtó és az ablakok cseréje megtörtént.Futésérol konvektorok gondoskodnak, meleg vizet pedig villany bojler szolgálja.A ház elott kialakításra került két parkolóhely.","jó állapotú","1950 elott","összkomfortos","nincs megadva","földszint","földszintes","nincs megadva","3 m-nél magasabb","gáz (konvektor)","nincs","nincs megadva","nem","külön helyiségben","délnyugat","utcai","nincs megadva","nem","nem tetotéri","utca, közterület - ingyenes",NA,NA
"9","Szombathely, Belváros","36,9 millió Ft","66 m²","3","Prémium kategóriás, azonnal költözheto belvárosi lakások eladók, kizárólag irodánk kínálatában. A kialakítás során minoségi anyagok kerültek beépítésre. A magas muszaki tartalmú ingatlan elonye, hogy mindösszesen 12 lakás épült az elso emeleten. Esztétikai szempontból is kiváló, hiszen a hideg-meleg burkolatok, szaniterek kiválasztásakor fontosnak tartották, hogy a mindenkori igényeknek megfeleljen. A padló burkolatok, beltéri ajtók mintázata, színvilága  lehetové teszi többféle stílusirányzattal történo lakberendezését. Futése, meleg vízellátása házközponti kazánról történik, lakásonként egyedi digitális homennyiség mérovel. Az ingatlanokhoz teremgarázs vásárolható, nettó 3 millió forintért. A nagy méretu, szépen parkosított zárt kertet a lakók közösen használhatják. Ideális kikapcsolódási lehetoséget nyújt, felnottek és gyermekek számára egyaránt.A hirdetésben szereplo lakás F jelu.Ha gyorsan szeretne költözni, ragadja meg ezt a páratlan lehetoséget, keresse irodánkat.","nincs megadva","2020","összkomfortos","AA++","1","2","nincs","nincs megadva","házközponti egyedi méréssel","nincs megadva","nincs megadva","nem","nincs megadva","nincs megadva","nincs megadva","nincs megadva","igen","nem tetotéri","teremgarázs hely",NA,NA
"10","Szeged, Csaba utca","89,9 millió Ft","175 m²","6","BEFEKTETOK FIGYELEM!!!9-es lakás, nettó: 85 nm, bruttó: 134 nm, 2 db erkély2IN1 Tetotéri lakás, mely igény szerint akár 2 db kis lakássá is alakítható!!!Szeged-Felsovárosban a Csaba utcában most épülo társasházban még lakások leköthetoek!!!9 lakásos a ház, mely a Fecske és a Csaba utca sarkán épülo saroképület.643 nm a telekKülso teherhordó szerkezet: Porotherm 30 cm-es falazóblokk, erre kerül a 18 cm vastagságú hoszigetelés.Födémek Monolit vasbeton szerkezetek 18-20 cm szerkezeti vastagsággal, statikus méretezés szerint, kétsíkú háló vasalattal.Futése: Gázfutés, ház központi kazánnal, egyedi, lakásonként saját méroórákkal ellátva!Nyílászárók:Az új nyílászárók REHAU fóliázott, antracit színuek, de acél merevítésuek, muanyag tokszerkezetu, hohíd-mentes nyílászárók  3 rétegu üvegezéssel ellátva.Tetoszerkezet:A tetoszerkezet vegyesen hagyományos ácsszerkezettel és monolit vasbeton gerendákkal készül. A teto szerkezete nyeregteto. Az épületen Bramac hódfarkú, lekerekített cserép lesz.Hoszigetelések:A külso falazaton kiegészíto hoszigetelés készül, vastagsága 18, 10 cm Rockwool Frontrock táblás hoszigetelés.Tetoszerkezetben: A legfelso záró „födémre”, szerkezetre kell elhelyezni 15+15 cm vastagságot átfedéssel. A hoszigetelés anyaga Austrotherm lépésálló hoszigetelés. Rockwool multirock hoszigetelés található a szarufák közt,Austrotherm Grafit Reflex hoszigetelés pedig 15 cm vastagságban a szarufák alá helyezendo el.A földszinti padozatokban: 8 cm Austrotherm lépésálló hoszigetelés a vízszigetelés felett van elhelyezve. A 10 cm-es Austrotherm Expert fix hoszigetelés a kavicságy felett van elhelyezve.A földszint feletti födém az áthajtó, a garázsok és a közös helységek felol alulról is hoszigetelve van.2022-es nyári átadás várható!Garázs 8 M FtGarázsajtó: HÖRMANN Roll Matic belso redonykapuk, 7-es színben (antracit RAL 7016),Beálló 3 M FtKulcsrakész ár!!","nincs megadva","2021","összkomfortos","nincs megadva","2","2","nincs","3 m-nél alacsonyabb","gáz (cirko)","nincs megadva","nincs megadva","nem","külön helyiségben","nincs megadva","panorámás","17.6 m²","nem","tetotéri","önálló garázs - megvásárolható","7 000 000 Ft",NA
