"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Panelprogram","Parkolóhely ára"
"11","V. kerület, Lipótváros","1,05 millió €","128 m²","4","Luxus lakások a Váczi utca lüktetésében a Belváros szívében, rendkívül igényes ingatlanokat egy belvárosi 100 lakásos 2010-ben átadott Luxus PALOTÁBAN! A lakások méretében és árában igen eltéroek, a stúdió (42 nm) lakásoktól egészen a belso kétszintes LOFT (155 nm) akásokig kedvünkre válogathatunk! Az elso emeleten irodák, a földszinten exkluzív üzletek, az épület alatt pedig négyszintes teremgarázs található. További EXTRÁK ÉS szolgáltatások kényeztetik az itt lakók kényelmét, mint FITNESS terem, 24 ÓRÁS PORTASZOLGÁLAT, MÉLYGARÁZS, MENNYEZETI HUTÉS/FUTÉS. Ha ÖNNEK FONTOS az igényes környezet és az egyedi DESIGN várom megtisztelo hívását!","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
"12","V. kerület, Vigyázó Ferenc utca","85 millió Ft","78 m²","3","V. Vigyázó Ferenc utcában I.emeleti liftes, kívül-belül felújított, 78 nm-s, csendes, udvari , 3 szobás, rendkívül tágas kialakítású 4,9 m-s belmagasságú ,gépesített , bútorozott, tehermentes lakás, azonnali költözéssel eladó.Egyirányú utca , 150 m-re a Dunától.Elegáns környezet.Irányár: 85000000 FtReferencia szám: LK093508","jó állapotú","1950 elott","nincs megadva","nincs megadva","1","nincs megadva","van","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"13","Székesfehérvár, Almássytelep","32,9 millió Ft","58 m²","3","Az Almássy lakótelepen eladó 2 szoba nappalis erkélyes cirkógázfutéses lakás!A lakás 2004-ben épült a 3 szintes téglaépület ráépíteseként könnyuszerkezetes technológiával.Futése gázcirkókazánról megoldott, radiátoros holeadással,huto-futo inverteres légkondiciónálóval.Közösköltség:5220 Ft.Az ár irányár!A kép illusztráció!","újszeru","2001 és 2010 között","összkomfortos","nincs megadva","4","4","nincs","nincs megadva","gáz (cirko)","nincs megadva","30 E Ft/hó","nem","egy helyiségben","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","utca, közterület - ingyenes",NA,NA
"14","V. kerület, Falk Miksa utca","99,5 millió Ft","85 m²","2 + 1 fél",".V. kerületi 87nm-es 3 szobás 1.emeleti,felújított, napfényes gyönyöru lakás, liftes elegáns házban eladó.A ház forgalommentes utcában, zöldkörnyezetben, Kossuth téri - Dunapart - Margit sziget körzetében található, így befektetésnek is kiváló, könnyedén kiadható!További információért hívjon bizalommal!Irányár: 99500000 FtReferencia szám: LK049396","felújított","1950 elott","nincs megadva","nincs megadva","1","nincs megadva","van","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kelet","nincs megadva","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"15","I. kerület, Víziváros","75 millió Ft","88 m²","3","Az I. kerület patinás miliojében, keleti váralján eladó ez a  három szobás lakás!A bejárat elott saját leválasztott elotér fogad.Az eloszobája széles tágas, külön fürdoszobás, wc-s, kamrás.Három szobája, meghitt hangulatúak.A környék:. Kiváló lokáció!- A közelben minden kényelmi érték pár perc sétatávolságra megtalálható- Tömegközlekedése kiváló ( A Batthyány tér 2 percre, a Széll Kálmán tér 5 perc séta távolságra-2-es metró, HÉV, 19-es, 41-es villamos, számos busz pár perc sétával elérheto. - A Mammut Bevásárló Központ és a Budai Vár kellemes kikapcsolódást nyújthatA ház:- 1930-es években, épült, reneszánsz hangulatú- 20 lakásos, csendes, zárt lépcsoházas, szeparált tároló helyiségekkelJöjjön el nézze meg!","jó állapotú","1950 elott","nincs megadva","nincs megadva","1","nincs megadva","nincs megadva","3 m-nél magasabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kelet","utcai","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"16","VII. kerület, Külso-Erzsébetváros","45 millió Ft","82 m²","2","Keleti pályaudvar közelében 82 m2-es polgári lakásErzsébetváros szívében, a Baross térnél eladó egy szép polgári házban lévo, akadálymentesen megközelítheto, 82 m2-es, részben felújítandó 2 szobás földszinti lakás.A kapun belépve egy rendezett bejáró és növényekkel teli udvar fogad minket, pár lépést téve pedig már a lakásnál is vagyunk. A lakás bejárata melletti, udvari ablakai elotti tér kiülések kiváló színtere. A lakás beosztása és elrendezése kiváló, a szobák tágas ablakai egy csendes mellékutcára néznek, míg a konyha-étkezo, a közlekedo és az eloszoba az udvar felé, a kádas fürdoszoba pedig az eloszobából közelítheto meg. A lakás körbe járható, belmagassága 4,20 m, ennek szépségét a nagy méretu, 29 és 22 m2-es szobákban, az ablakok és belso ajtók harmóniájában csodálhatjuk meg. A lakásban a kémény bélelve, új kondenzációs gáz kazán és lapradiátorok vannak és megtörtént a fürdoszoba felújítása. A meleg vizet éjszakai árammal üzemeltetheto bojler biztosítja, a közös költség 13.500 Ft. A lakáshoz tartozik a pincében egy saját tároló rész is. A társasház csendes, gazdálkodása rendezett, a lakók kedvesek, vigyáznak egymásra és környezetükre, a biztonságról udvari belso rács és kamerák is gondoskodnak. Közlekedésileg jobb helyen nem is lehetne, a Keleti Pályaudvar megállói 3 perc sétára vannak. Közel a Városliget, az Orczy-kert, illetve az Aréna bevásárló központ. A lakásból csoda szép otthon varázsolható, de adottságai miatt alkalmas lehet irodának vagy rendelonek is.Bovebb tájékoztatásért és megtekintéssel kapcsolatosan várom jelentkezését!Irányár: 45000000 FtReferencia szám: LK010152","közepes állapotú","1950 elott","nincs megadva","nincs megadva","földszint","nincs megadva","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","észak","nincs megadva","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"17","Pápa, Kisfaludy Károly utca","9,5 millió Ft","39 m²","1","TÁRSASHÁZ-UJ TETÖ .TÁGAS SZOBA -EBEDLÖ-FÖZÖFULKE  GÁZFUTES","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","20 E Ft/hó","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
"18","Tata, Székely Bertalan utca","33 millió Ft","63 m²","2","Eladó 63m2 második emeleti lakás Tatán Kertvárosban!Csendes kertvárosi nyugalomban eladó egy két nagy szobás + konyha, étkezo lakás! A lakást nagy terasz rész és tágas terek jellemzik melyet a hatalmas ablakoknak köszönhetoen rengeteg természetes fény világít be. Ingatlan fütése elektromos, vagy cserépkályhával is lehetséges.Tavalyi év folyamán az ingatlan több korszerüsítésen át esett. Elektromos hálózat bovítés, Müanyag nyílászárók.Parkolási lehetoség az ingatlan elott.Ár: 33.000.000 Ft.-Ingatlna közvetítoi segítséget nem kérünk!","nincs megadva","nincs megadva","nincs megadva","nincs megadva","1","nincs megadva","nincs megadva","nincs megadva","cserépkályha, elektromos","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","udvari","8 m²","nincs megadva","nincs megadva","utca, közterület",NA,NA
"19","XVIII. kerület, Ganz-kertváros","19,5 millió Ft","45 m²","2","Amikor az Otthonfelújítási támogatást utolsó fillérig fel tudja használniNem élek az elcsépelt frázisokkal.... nem kínálom eladásra a hirdetésben szereplo ingatlant!Lehetoséget kínálok, hogy most piaci ár alatt megszerezze ezt a Szemere-telepen található 5 lakásos társasházban lévo földszinti 45 nm-es 2 szobás felújítandó ingatlant. A képek a valóságot tükrözik, nincs semmilyen túlzó képjavító szoftver....a valóságot kapja ezért az árért. Viszont, amikor felújítja...mert felújítja, az állam máris 3 millió forinttal beszáll ebbe a projektbe, tudja a fele anyag, a fele munkaero hívjon fel, bankfüggetlen hiteltanácsadással is a segítségére lehetek.A társasház 498 nm telekrészen fekszik, ebbol 185/1000-red tulajdonihányad az új tulajdonost illeti, valamint egy 3 nm-es tároló.A nyílászárók egy ezelotti felújítási program keretében már kilettek cserélve, így erre már nem kell költenie, viszont minden másra igen, de ha a matek megy, akkor egy remek ingatlan kerülhet az Ön bírtokába. Ne feledje minden értéknövelo beruházás, adóalapcsökkento tényezo. Keressen bizalommal, ha eladna....ha venne. Köszönöm megtisztelo figyelmét!Referencia szám: LK051958","felújítandó","1950 és 1980 között","nincs megadva","nincs megadva","földszint","nincs megadva","nincs megadva","nincs megadva","elektromos","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"20","XVIII. kerület, Szent Imre-kertváros","20,5 millió Ft","32 m²","1","Eladó egy rendezett hét lakásos társasház földszinti, 32 nm-es kis garzonja.Elrendezése kíváló, elokertre nézo nappali, nagyméretu ablakos étkezo konyha,felújított, szintén ablakos fürdoszoba, eloszoba, külön kamra található benne,ahol a mosógép kiállás kapott helyet. A ház jó anyagi helyzetben van, rendelkezik felújítási alappal, nemrég kívülrolfestve lett az épület, sot a lakásokban a nyílászárók cseréjét is a ház fizette.A tetovel folyamatosan foglalkozik a közös képviselet, tehát minden téren jólmuködik a lakóközösség.Központi részen helyezkedik el, közel a béke térhez, idosebb és kultúráltszomszédok lakják, sorház jeleggu bejárattal rendelkezik mindenki. Igényszerint a tetotér beépítheto, mnden lakáshoz tartozik egy zárható pincerész.Mivel jelenleg ki van adva albérletbe és lehetoség szerint maradna a bérlo,befektetok jelentkezését is várjuk! Ha saját részre kerese, rövid határidovelköltözheto. TEHERMENTES, HITEL NEM AKADÁLY, várom megtisztelohívását kérdés vagy idopont esetén!Referencia szám: LK063061","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","földszint","nincs megadva","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délkelet","nincs megadva","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"21","Szombathely, Paragvári utca","14,49 millió Ft","44 m²","2","Szombathelyen a Paragvári úton eladó ez földszinten található 44 m2-es lakás.Az ingatlan lakásként és üzletként is egyaránt használható. Az utca felé egy nagyobb helyiség, míg a hátsó udvar felé ketto helyiség helyezkedik el. Az eloszobából egy kisebb kertrészre lehet kilépni. A lakás jól és könnyen átalakítható ha szükség van rá. Gázkonvektorral lehet futeni jelenleg és a fürdoszobában egy átfolyós vízmelegíto muködik. Az ingatlant azonnal birtokba lehet venni, kisebb felújítás után beköltözheto. Remek ár, egyszeri lehetoség!Kérem, hogy keressen az elérhetoségeim egyikén és idopont egyeztetés után szívesen megmutatom az ingatlant.","közepes állapotú","nincs megadva","összkomfortos","nincs megadva","földszint","2","nincs","3 m-nél alacsonyabb","gáz (konvektor)","nincs","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","udvari","nincs megadva","igen","nincs megadva","utca, közterület - ingyenes",NA,NA
"22","X. kerület, Laposdulo","44,5 millió Ft","72 m²","2 + 1 fél","X. kerület  Hungária krt. CSENDES részén eladó egy ZÖLDÖVEZETI PANEL LAKÁS! BEFEKTETÉS CÉLJÁBÓL is kiváló döntés!Az ingatlan 72nm alapterületu + 4nm beépített erkély, HÁLÓSZOBA, SZOBA, BEÉPÍTETT ERKÉLYES NAPPALI, VILÁGOS ABLAKOS KONYHA, HALL/ÉTKEZO, GARDRÓB/TÁROLÓ, FÜRDOSZOBA, WC elosztású.A nappaliban és a hálószobában beépítésre került FUTO/HUTO KLÍMA. ÚJ NYÍLÁSZÁRÓK REDONNYEL ÉS SZÚNYOGHÁLÓVAL VANNAK ELLÁTVA.Az ingatlan PANEL PROGRAMBAN RÉSZT VETT, SZIGETELT, FELÚJÍTOTT ÁLLAPOTÚ és TEHERMENTES!Elhelyezkedésébol adódóan, egész nap VILÁGOS, délkeleti fekvésu, korrekt közös képviselet és kulturált lakóközösség jellemzi.Közös költség: 32 000 Ft/hó FUTÉSSEL EGYÜTT, továbbá a szemét szállítás, takarítási díj, ház biztosítása, felújítási alap, kertész költségét is TARTALMAZZA.A biztonságot a lépcsoházban felszerelt kamerarendszer biztosítja.A KÖRNYÉK megközelítése és infrastruktúrája KIVÁLÓ, oktatási intézmények, orvosi ellátás, bevásárlási, kikapcsolódási, szórakozási lehetoségek a közelben! 1,1M,41 Villamos, M2 metró, és több buszmegálló található a közelben, éjszakai járatok, bármely irányba azonnal elérheto közlekedés!Bármikor fogadom hívását, ha nem lennék elérheto, visszahívom!Hivatkozási szám: 1701","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","7","10","van","3 m-nél alacsonyabb","házközponti","van","nincs megadva","igen","külön helyiségben","délkelet","utcai","4 m²","nem","nem tetotéri","utca, közterület - ingyenes","részt vett",NA
