"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Parkolóhely ára","Panelprogram"
"1","Debrecen, Epreskert","29,5 millió Ft","57 m²","2","Debrecen Epreskert részén, a Mikepércsi úton téglaépítésu 56 nm-es társasházi lakás eladóJellemzoi:elso emeletia társasház homlokzati szigetelése, valamint a nyílászárók cseréje  megtörtént.zárt udvaros (pihenés, fozési, gyerekeknek játszási lehetoség áll rendelkezésre.)lakáshoz saját gépkocsi beálló tartozikbejárat térfigyelo kamerával van felszerelve.tégla falazatkombi gázkazánkis lakóközösségElosztása:konya-étkezo, külön fürdoszoba és wc, egy keleti tájolású nagy hálószoba (20 nm) erkéllyel, illetve egy déli tájolású kis szoba (13,2 nm)Pár száz méteren belül, buszmegálló, iskola, óvoda, bevásárlási lehetoség adott. Az ingatlan per és tehermentes. További kérdésekkel kapcsolatban állok rendelkezésre.","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","1","3","nincs megadva","3 m-nél alacsonyabb","gáz (cirko)","van","22 E Ft/hó","nincs megadva","külön helyiségben","kelet","nincs megadva","3 m²","nincs megadva","nincs megadva","udvari beálló",NA,NA
"2","XII. kerület, Csaba utca 10.","55,9 millió Ft","67 m²","2","Jó állapotu két külön nyiló szobás eladó a Szél Kálmán tér közelében!A lakás utcai tájolásu,jelenleg bérbe van adva!A bérlo szívesen maradna!","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","1","4","van","nincs megadva","házközponti egyedi méréssel","nincs megadva","nincs megadva","igen","külön helyiségben","délkelet","utcai","nincs megadva","nincs megadva","nincs megadva","utca, közterület",NA,NA
"3","Tiszaújváros, Tisza út","34,02 millió Ft","72 m²","2","Kárpátia Társasház Tiszaújváros:Tiszaújváros Keleti részén a Tisza úton, jelenleg is épülo Kárpátia Társasház a Tiszaújvárosi Gyógy- és Strand Fürdo illetve a Jabil Circuit közelében helyezkedik el. Az új, modern társasház földszint + 2 emeletes, 30 lakásos lakóépület mely 2 lépcsoházzal rendelkezik, a kialakított lakások különbözo elrendezésu, 28 nm-tol 97 nm-ig terjedo alapterülettel vásárolhatóak meg. A társasház tereprendezett területe, járdával, térkövezett és zárt gépkocsi beálló helyekkel kialakított. A Kárpátia társasház modern, igényes megjelenésével kiemelkedik a jelenlegi környezetébol. Átadás: 2022 nyara.A lakások hirdetési árai már az ÁFÁ-s, bruttó eladási árakat tartalmazzák, illetve a társasház BB energetikai besorolású lesz, így megfelel a „közel nulla energiaigény” építésügyi eloírásnak. Zöld hitel igényelheto!!!!!!Lakássorszám : A103Az alaprajzon látható lakás a 1.emeleten található, 72nm alapterületu, nappali + 2 szoba elrendezéssel. Futés Fan Coil rendszerrel.Fan Coil rendszer, mely ötvözi a hagyományos radiátort és a klíma berendezést. Sokkal többet nyújt, mint egy központi futési rendszer. Egy új rendszer kialakításánál alacsonyabb költséggel számolhatunk, mintha egy radiátoros rendszer mellé egy klíma rendszert is be akarnánk építetni. Ráadásként gyorsabban felfuti a helységet, mint a hagyományos radiátor, ráadásul elegáns, modern, legömbölyített formája pedig dísze lehet otthonának.A pince részben többféle méretu tárolók közül választhatnak a lakás tulajdonosok, illetve gépkocsi parkolók vásárolhatóak a lakásokhoz 1,714M Ft-ért.Finanszírozási lehetoségek: -2022.12.31-ig 5% ÁFA - zöld CSOK támogatás + ÁFA visszatérítés, - Vagyonszerzési illetékmentesség-Zöldhitel max 70 M Ft, 25 évre, max 2,5% kamatra + ÁFA visszatérítési lehetoségÉrtékesítés: Tisza Ingatlan Iroda-Tiszaújváros, Vörösmarty út 2. (Spar mellett)Amennyiben a hirdetés felkeltette érdeklodését, illetve eladó vagy kiadó ingatlana van, forduljon hozzám bizalommal!Munkatársunk díjmentes, szakszeru és bankfüggetlen hitelügyintézéssel áll rendelkezésére. CSOK és államilag támogatott lakáshitelek ügyintézése az irodánkban.If you are interested in or you have any questions concerning to the real estate, do not hesitate to contact us or call the number indicated above! We're taking duty for sales at the weekends.Wenn ich Ihr Interesse aufgeweckt habe oder wenn Sie in Bezug auf Immobilien Fragen haben ,stehe ich Ihnen gerne zur Verfügung. Oder rufen Sie die nachbezeichnete Rufnummer an. Am Wochenende halten wir Öffnungs-und Verkaufsdienst.","jó állapotú","nincs megadva","összkomfortos","BB","1","2","nincs","3 m-nél alacsonyabb","fan-coil","van","8 E Ft/hó","igen","egy helyiségben","nincs megadva","utcai","nincs megadva","nem","nem tetotéri","udvari beálló - megvásárolható",NA,NA
"4","Tiszaújváros, Tisza út","36,85 millió Ft","78 m²","3","Kárpátia Társasház Tiszaújváros:Tiszaújváros Keleti részén a Tisza úton, jelenleg is épülo Kárpátia Társasház a Tiszaújvárosi Gyógy- és Strand Fürdo illetve a Jabil Circuit közelében helyezkedik el. Az új, modern társasház földszint + 2 emeletes, 30 lakásos lakóépület mely 2 lépcsoházzal rendelkezik, a kialakított lakások különbözo elrendezésu, 28 nm-tol 97 nm-ig terjedo alapterülettel vásárolhatóak meg. A társasház tereprendezett területe, járdával, térkövezett és zárt gépkocsi beálló helyekkel kialakított. A Kárpátia társasház modern, igényes megjelenésével kiemelkedik a jelenlegi környezetébol. Átadás: 2022 nyara.A lakások hirdetési árai már az ÁFÁ-s, bruttó eladási árakat tartalmazzák, illetve a társasház BB energetikai besorolású lesz, így megfelel a „közel nulla energiaigény” építésügyi eloírásnak. Zöld hitel igényelheto!!!!!!Lakássorszám : A206Az alaprajzon látható lakás a 2.emeleten található, 78 nm alapterületu, nappali + 3 szoba elrendezéssel,melyhez loggia is. Futés Fan Coil rendszerrel.Fan Coil rendszer, mely ötvözi a hagyományos radiátort és a klíma berendezést. Sokkal többet nyújt, mint egy központi futési rendszer. Egy új rendszer kialakításánál alacsonyabb költséggel számolhatunk, mintha egy radiátoros rendszer mellé egy klíma rendszert is be akarnánk építetni. Ráadásként gyorsabban felfuti a helységet, mint a hagyományos radiátor, ráadásul elegáns, modern, legömbölyített formája pedig dísze lehet otthonának.A pince részben többféle méretu tárolók közül választhatnak a lakás tulajdonosok, illetve gépkocsi parkolók vásárolhatóak a lakásokhoz 1,714M Ft-ért.Finanszírozási lehetoségek: -2022.12.31-ig 5% ÁFA - zöld CSOK támogatás + ÁFA visszatérítés, - Vagyonszerzési illetékmentesség-Zöldhitel max 70 M Ft, 25 évre, max 2,5% kamatra + ÁFA visszatérítési lehetoségÉrtékesítés: Tisza Ingatlan Iroda-Tiszaújváros, Vörösmarty út 2. (Spar mellett)Amennyiben a hirdetés felkeltette érdeklodését, illetve eladó vagy kiadó ingatlana van, forduljon hozzám bizalommal!Munkatársunk díjmentes, szakszeru és bankfüggetlen hitelügyintézéssel áll rendelkezésére. CSOK és államilag támogatott lakáshitelek ügyintézése az irodánkban.If you are interested in or you have any questions concerning to the real estate, do not hesitate to contact us or call the number indicated above! We're taking duty for sales at the weekends.Wenn ich Ihr Interesse aufgeweckt habe oder wenn Sie in Bezug auf Immobilien Fragen haben ,stehe ich Ihnen gerne zur Verfügung. Oder rufen Sie die nachbezeichnete Rufnummer an. Am Wochenende halten wir Öffnungs-und Verkaufsdienst.","jó állapotú","nincs megadva","összkomfortos","BB","2","2","nincs","3 m-nél alacsonyabb","fan-coil","van","8 E Ft/hó","igen","egy helyiségben","észak","utcai","nincs megadva","nem","legfelso emelet, nem tetotéri","udvari beálló - megvásárolható",NA,NA
"5","Gyor, Móricz Zsigmond rakpart","149,9 millió Ft","147 m²","3 + 2 fél","Gyor, Belvároshoz közel, eladásra kínálom ezt a különleges adottságokkal rendelkezo, 2021. évben elkészült társasház penthouse lakását,  147 nm-s,  nettó alapterületu, 156 nm-s, -es  teljes ingatlant körbe ölelo terasszal rendelkezo, egyedi igényekre alakítható luxus lakást.2021-ben befejezésre kerülo projekt különleges lakása azonnal átveheto és a belso kialakítása  már elkezdödött. Az ingatlan elhelyezkedését tekintve pár perc sétára található a belváros és az Árkád bevásárló központ.Az ingatlan exkluzivitását az adja, hogy a lakás  az épület felso szintjén helyezkedik el lifttel közvetlenül a mélygarázsból megközelítheto. Az ingatlanban 2 hálószoba, tágas amerikai konyhás nappali, 2 fürdoszoba, mindketto fürdoszoba közvetlenül a  hálószobával kapcsolatos és  külön gardróbbal rendelkezik. A fo terasz 56 nm méretu de a lakáshoz tartozik még egy 100 nm terasz amit már Önnek kell befejeznie. Ide szauna, jacuzzi lett tervezve, valósítsa meg álmait.Öntözorendszer is szintén kiépítésre került  a teraszon ha növényekkel szeretné széppé tenni csoda szép otthonát.Az ingatlanba minoségi alapanyagokon felül felso kategóriás 3 rétegu hoszigetelt, hangszigeteléssel  készült alumínium nyílászárók lettek beépítve, a lakás berendezése Olasz tervezok alkották meg különleges igényre szabva.Nem maradhat el a Német precizitás sem. A lakáson belül komoly szellozteto rendszer lett kiépítve befejezése Onre vár. A bejárati ajtó  acélszerkezetu antracit színu. A lakás futése padlófutéssel megoldott, termosztáttal egyénileg szabályozható, a meleget kondenzációs kazán biztosítja klíma kiállása biztosított. A lakáshoz külön  gépészet  tartozik  külön helyiségben Az ingatlanhoz vásárolható teremgarázs beálló ami egyedül álló a vidéken mert 70 nm-s, (2 kocsi beállásra alkalmas) saját elektromos kapuval zárható illetve 3 db  tároló van hozzá ennek az eladási ára együttesen  20 millió Ft. Külön HRSZ -al rendelkeznek.Részletes muszaki tartalomért, illetve további információért kérem hívjon a fenti telefonszámon.Bagári Szilvia","nincs megadva","2021","összkomfortos","nincs megadva","5","5","van","nincs megadva","padlófutés, egyéb","nincs megadva","nincs megadva","nincs megadva","külön és egyben is","nincs megadva","panorámás","156 m²","nincs megadva","penthouse","teremgarázs hely - megvásárolható","20 millió Ft",NA
"6","Komárom, Komárom-Esztergom megye","32 millió Ft","75 m²","1 + 1 fél","KOMÁROM SZÍVÉBEN, Szent István téren egy extravagáns, galériás, új építésu lakást kínálunk megvételre!MIÉRT IDEÁLIS NEKED EZ A BELVÁROSI LAKÁS?2021 évben készült el a lakás, ezért Te lehetsz az elso boldog lakója. Saját ízlésed szerint alakíthatod ki belülrol. Minden vadonatúj! Ha szereted a belváros adta lehetoségeket, és a nyugalmat is akkor ebben a lakásban meg fogod találni az otthonodat!ELRENDEZÉSBelso kétszintes, tetotéri, galériás lakás. Nagy belmagasság és a tetotéri ablakok elhelyezkedésének köszönhetoen rendkívüli a tér megvilágítása. A nyitott nappali látványossága a hatalmas fagerendás tér és a galériára felvezeto lépcso,  mely  igazán különlegessé  teszi a lakást. Egyedi külleme számos lehetoséget is rejt magában. - amerikai konyhás nappali +szoba + fürdo+wc+közlekedo- galéria részen: szoba, gardrób helyiség- 57,3 nm-es hasznos alapterületu  lakás (bruttó tér: 74,8 nm)- 2,7 nm saját tároló (lakással szemben)- belso, udvari saját gépkocsi beállóKIVÁLÓ ADOTTSÁGOK-világos lakás-belso kétszintes, galériás -élheto méretu terek-minoségi burkolatokMUSZAKI PARAMÉTEREK- energiatakarékos futési rendszer  - minoségi Ariston kondenzációs kombi gázkazán - Sanica lapradiátoros holeadók- homlokzati hoszigetelés- muanyag, hoszigetelt ablakok- külön helyiségben a Fürdoszoba és a WC- klíma KÖRNYEZET- belváros- épület elott parkolási lehetoség- közelben óvoda, általános iskola- Bevásárló központ pár perc gyalogosan (Tesco)Az ár tartalmazza:- 74 nm-es alapterületu társasházi lakást- tárolót- belso, zárt gépkocsi beállótAmennyiben nem rendelkezik a vásárláshoz szükséges teljes vételárral, hitelt szeretne, vagy állami támogatásban gondolkodik, kiváló pénzügyi szakembereink segítenek Önnek a legjobb konstrukció kiválasztásában és a  teljes ügyintézésben!Keressen bizalommal!Szenténé Vincze MelindaTelefonszám:","új építésu","2020","összkomfortos","nincs megadva","2","nincs megadva","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
"7","II. kerület, Törökvész","58 millió Ft","71 m²","2","Eladó a II. kerületben, a Lövoház sétáló utcától nem messze található Fillér utcában egy 3. emeleti, 71 négyzetméteres, napfényes, csendes lakás. A lakásból kilépve a folyosóra, szép kilátást is nyerhetünk a környékrol. A lakás légkondicionálóval felszerelt, valamint a hálószobában egy 7 négyzetméteres galéria bovíti az ingatlan területét.A lakáshoz közel található a Mammut bevásárlóközpont, ami rengeteg bevásárlási lehetoséget kínál, a Széll Kálmán tér közelsége pedig a közlekedést is rendkívül megkönnyíti (M2-es metró, 4-es 6-os villamos, stb.)Ezen kívül az ügyfeleink számára teljes köru ügyintézéssel áll rendelkezésre az OTP Bankcsoport. Kedvezményes hitelmegoldásokat kínálunk az OTP Ingatlanpont kínálatából választott ingatlanok finanszírozásához, valamint az adásvételi szerzodés megkötéséhez megbízható ügyvédi közremuködést tudunk biztosítani!Eladási ár 58000000 FtReferencia szám: M203739","közepes állapotú","1950 elott","összkomfortos","nincs megadva","3","4","nincs","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nem","külön helyiségben","északkelet","utcai","nincs megadva","nem","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"8","VI. kerület, Vörösmarty utca","33 millió Ft","30 m²","1","NYUGATI PÁLYAUDVAR KÖZELÉBEN, FELÚJÍTOTT, AZONNAL KÖLTÖZHETO, UDVARI, EGYSZOBÁS, GALÉRIÁS LAKÁS ELADÓ!KÖRNYEZET: Vörösmarty utca.ALAPTERÜLET/BEOSZTÁS: A lakás 30nm-es, egyszoba, konyha, fürdoszoba elosztású. Szobájában 10 nm-es fekvo galéria található. Tartozik hozzá egy zárható, 2 nm körüli tároló.EMELET/ SZINT: 1. emelet.ÁLLAPOT/ MUSZAKI/ESZTÉTIKAI: Az ingatlant pár éve felújították: vezetékhálózat, nyílászárók, futésrendszer, burkolatok, konyhabútor.FUTÉS: MIKA parapetes minikazán radiátoros futéssel. A melegvíz villanybojlerról üzemel.KÖLTSÉGEK: A közös költség 13.000 Ft korlátlan vízfogyasztással. A többi rezsi fogyasztásfüggo.EGYÉB JELLEMZO: A lakás tehermentes, azonnal birtokba veheto.HÉTVÉGÉN IS HÍVHAT!","felújított","1950 elott","összkomfortos","nincs megadva","1","3","nincs","3 m-nél magasabb","gázkazán","nincs megadva","nincs megadva","nem","egy helyiségben","délnyugat","udvari","nincs megadva","nem","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"9","XIV. kerület, Törökor","29,99 millió Ft","31 m²","1","AZ UTOLSÓ GARZON A PROJEKTBEN! Budapest, XIV. kerület, Törökorön kínálunk eladásra egy 31,2 m2, 1. emeleti, 1 szoba étkezokonyhás lakást. Zöld-hitel és CSOK igénybe vételének lehetoségével, kiemelkedo infrastruktúra mellett, értékálló, energiatakarékos, allergénmentes, környezetbarát otthonok épülnek 28 lakásos társasházban. Az épületben változatos méretu és szoba számú lakások kerültek kialakításra, 31 m2.-tol 77 m2-ig. A legkisebb 1 szobástól a 4 szobásig többféle lakás típus elérheto.  A lakások hocserés huto-futo rendszerrel lesznek felszerelve, melynek muködése zajmentes, és minden évszakban gondoskodik a kellemes hoérzetrol, miközben kiszuri a polleneket, vírusokat, allergéneket, baktériumokat a légtérbol. Az energiaellátást környezettudatos megújuló energiaforrás biztosítja, napelem formájában. Ennek köszönhetoen alacsony lesz a fenntartási költség. Az ötszintes épület csendes utcában helyezkedik el, ahonnan a belváros könnyen elérheto rövid idon belül az M2 metróvonal segítségével. Az OTP Bankcsoport teljes köru ügyintézéssel áll az eladók és a vevok rendelkezésére! A kínálatunkból választott ingatlan finanszírozásához kedvezményes hitel- és lízingkonstrukciókat kínálunk. Az adásvételi szerzodés megkötéséhez igény szerint megbízható ügyvédi közremuködést biztosítunk, és segítséget nyújtunk az adásvételhez kapcsolódó ügyek intézésében. M205697Referencia szám: M205697","nincs megadva","2022","összkomfortos","BB","1","5","van","3 m-nél alacsonyabb","megújuló energia, fan-coil","van","nincs megadva","igen","egy helyiségben","kelet","utcai","nincs megadva","nem","nem tetotéri","teremgarázs hely - megvásárolható","4 500 000 Ft",NA
"10","Kecskemét, Kossuth tér 6-7.","51 millió Ft","70 m²","2","Kecskemét Foterén teljesen felújított, nem lakott, azonnal költözheto lakás, egyedülálló panorámával, és nagy terasszal eladó","felújított","1950 és 1980 között","összkomfortos","nincs megadva","1","6","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","van","nincs megadva","igen","külön és egyben is","nincs megadva","panorámás","14 m²","nincs megadva","nem tetotéri","nincs megadva",NA,NA
