"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Parkolóhely ára","Panelprogram"
"1","IX. kerület, Ráday utca","59 millió Ft","86 m²","2 + 1 fél","IX. ker. Ráday utcában klasszikus ház III. emeletén eladó egy jó állapotú, két és félszobás, étkezokonyhás lakás. A futés cirkó, fekvése keleti, kádas a fürdo, külön Wc van.A kisszoba emeletes ágyakkal gyerekszobának van berendezve. Felszereltség: mosógép, huto. Kellemes világos lakás nagy terekkel. Irányár 59 MFt","jó állapotú","1950 elott","összkomfortos","nincs megadva","3","3","nincs","3 m-nél magasabb","gáz (cirko)","nincs","25 E Ft/hó","nincs megadva","külön helyiségben","kelet","utcai","nincs megadva","nincs megadva","legfelso emelet, nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"2","VII. kerület, Belso-Erzsébetváros","95 millió Ft","115 m²","4","Astoria közelébe eladó, nagyon jól alakítható, világos napfényes lakás felújítandó lakás.Családnak, befektetésre is kiváló.Közlekedés remek, metró, villamos, troli, busz, minden a közelben.","felújítandó","1950 elott","duplakomfortos","nincs megadva","2","4","van","3 m-nél magasabb","házközponti","nincs megadva","45 E Ft/hó","nincs megadva","külön és egyben is","nincs megadva","utcai","11 m²","nem","nem tetotéri","nincs megadva",NA,NA
"3","VIII. kerület, Dobozi utca","54 millió Ft","57 m²","3","VIII. kerületben 2014 -ben átadott társasházban 3 szobás, duplakomfortos, napfényes, erkélyes lakásEgyetemekhez közel, kituno közlekedéssel, újszeru társasházban kínálom ezt a tisztasági festésen átesett 57 nm-es lakást.Az ingatlan jellemzoi: - 2 különnyíló hálószoba, 11 és 13 nm-esek, egyikhez egy kis erkéllyel (1,44 nm) - 2 fürdoszoba, egyik kádas, másik zuhanyzós - tágas amerikai konyhás nappali, új tuzhellyes, sütovel - ablakokon redony van minden szobában Elony, hogy a keleti tájolású 4. emeleti lakásból ellátni a házak felett, a kilátást semmi nem akadályozza.Az épületnek 2 nagyobb udvara van ahol zöld környezetben lehet tavasztól oszig kiülni, játszórész áll a gyerekek rendelkezésére, grillezo az egész családnak.Közösköltség: 11.900,-Futés: téli hónapokban 10.000 Ft körülKözlekedés:2M, 24-es villamosok , 72M, 83 trolik, 9-es buszokPár perc alatt elérheto a Keleti Pu, Corvin -Negyed, Egyetemek, belvárosA környéken séta távolságra megtalálhatóak élelmiszerüzletek, orvosi rendelo, gyógyszertár, Corvin Pláza, tömegközlekedés a város minden pontja feléAz ingatlan januártól költözheto. A lakáshoz kötelezoen vásárolandó teremgarázshely 5 m Ft-ért és tároló 1,8 m Ft-ért.Ajánlom az ingatlant befektetoknek: az egyetemek közelsége miatt könnyen kiadhatóak a szobák. Továbbá családoknak, a gondozott kertben biztonságban játszhatnak a gyerekek.","újszeru","2014","nincs megadva","nincs megadva","4","nincs megadva","van","nincs megadva","házközponti egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kelet","nincs megadva","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"4","XIII. kerület, Angyalföld","104,49 millió Ft","94 m²","2 + 2 fél","Exkluzív projekt a 13. kerületben! A társasház Angyalföldön valósul meg a Béke tértol nem messze, a Rákos-patak környékén. Összesen 71 lakást kínáltunk értékesítésre, mely két épületbol tevodik össze. Az egyikben 35, a másikban 36 lakás kapott helyet. Mindegyik lakáshoz tartozik erkély, így onnan élvezheti a napsütést és a csodás kertre nézo kilátást. Az épületek 5 emeletesek, melynek földszintjén helyezkednek el a parkolók a -1 szinten a tárolók. Fobb ismérvei a projektnek: Exkluzív tervezésu 1.800 m2-es parkosított belso díszkert. A kertben kialakításra kerül játszótér, valamint halastó teknosökkel, az árnyékos területeken fapadokkal és gyönyöru virágágyásokkal a lombhullató és örökzöld fák között. Könnyu kijutás a parkokba, a zöld és fasorokkal szegélyezett sétányokra, illetve a közlekedési csatlakozásokhoz. Minden lakáshoz elegáns, porfestett acél franciaerkély és terasz. Gyorsliftek minden emeletre, még a parkoló és tárolók szintjére is eljuttat. Kiváló hang- és hoszigetelo betonváz szerkezet hangszigetelo födémlemezzel és válaszfalakkal. Térfigyelo kamerarendszer a lakópark területén és parkoló-, tároló szinteken. Biztonsági kaputelefon a bejárati ajtónál. A lakások 70%-a déli tájolású és a kertre néz. A projekt átadása 2022. elso negyedév! Érdeklodés esetén hívjon!Referenciaszám: M93252","nincs megadva","2021","összkomfortos","nincs megadva","5","5","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs","nincs megadva","igen","külön helyiségben","északkelet","utcai","17 m²","igen","zárószint","önálló garázs - megvásárolható","3 750 000 Ft",NA
"5","VI. kerület, Belso-Terézváros","79,9 millió Ft","82 m²","2 + 1 fél","Eladásra kínálunk a belváros szívében, a VI. kerületben egy gyönyöru muemlék jellegu  polgári házban, igényesen kialakított 2. emeleti  csendes és egyben világos lakást.A lakás teljes felújítást követoen várja leendo tulajdonosát. A felújítás során szakérto személy bevonásával minoségi padlóburkolat és járólap került felhasználásra, valamint a falburkolatok megválasztása is a minoséget, igényességet sugározza. A felújítás során új beltéri ajtók, muanyag ho- és hangszigetelo ablakok kerültek beépítésre, valamint a lakás meghitt hangulatáról a beépített Led világítás gondoskodik. A duplakomfortos lakásban egy kádas fürdoszoba, egy zuhanyzós fürdoszoba 2 személyes infra-szaunával valamint egy külön wc helyiség és egy mosókonyha kapott helyet.  A tágas, minoségi koburkolattal burkolt nappali a lakás központi helye, mely közvetlen kapcsolódik a modern gépesített konyhához. A konyhabútor teljes felszereltségével együtt a vételár részét képezi. A lakásban továbbá két tágas hálószoba és egy gardrób helyiség kapott helyet.A lakás minden helyisége klimatizált. Az ingatlan futésérol házközponti futés gondoskodik, ezen kívül a felszerelt klíma a futés lehetoségét is biztosítja minden helyiségben.A lakáshoz a közös pincehelyiségen belül egy saját tárolórész is tartozik. A lakóközösség nagyon jó, a társasház teljes felújítását közös erovel valósítják meg, még ez év december végéig. A munkálatok már tartanak.A lakás közvetlen környezetében megtalálható bevásárlóközpont, Lidl, Spar, Westend, éttermek és kávézók.A közlekedés nagyon kedvezo, így a  4-6-os villamos, busz, trolibusz és a nyugati pályaudvar gyalogosan is pár perc alatt elérheto.Az ingatlan azonnal költözheto. Az OTP Ingatlanponttal a jelenlegi járványügyi helyzetben is biztonságosan tud együttmuködni, cégünk kedvezményes hitellehetoséget valamint ügyvédi segítséget biztosít a vásárlók részére.Amennyiben felkeltettem érdeklodését keressen bizalommal, akár hétvégén is!Referencia szám: M197942","felújított","1950 elott","duplakomfortos","nincs megadva","2","3","van","3 m-nél magasabb","házközponti","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","délkelet","udvari","nincs megadva","nincs megadva","nincs megadva","utca, közterület",NA,NA
"6","II. kerület, Hárshegy","61,5 millió Ft","70 m²","2 + 1 fél","2. kerületi különleges ingatlan a piacon, több szobával, remek elosztással, napfényes, Budai-hegyekre nézo ablakokkal! Eladó egy ingatlan a 2. kerület egyik legszebb, egyik legcsendesebb részén, Hárshegyen. A Lakás minden ablaka másfelé néz, és mindenhonnan belso kertre, fákra, mellette lévo erdore látunk rá illetve a Budai hegyekre! Csendes, a falak nem engedik be a minimális zajt sem. 2 egész és 1 félszobából áll, teljes köruen felújítva, vezeték és WC-ben burkolatcserével 2017-ben. Belépve a közlekedon át érhetjük el az összes helyiséget, a legnagyobb szobából loggia nyílik, ami 10 négyzetméter, ez lehet akár téli kert, vagy kerékpár és egyéb holmik tárolója. A fürdoszobában sarokkád található, az igény szerint átalakítható zuhanyzós, új burkolatos fürdové. A cirkó vadonatúj, a fürdoszobában kapott helyet. A közlekedon végig beépített szekrényeket találunk, tükrös ajtókkal. A további két szoba szintén csendes, az ablakok belso udvarra néznek, ideális gyerekszobának, hálószobának. Ez a két kisebb szoba egymásból is nyílik. Családosoknak kiváló választás a remek elosztása és a szobák száma miatt, rendkívül napfényes és tavasszal/nyáron csupa zöldre nézhetünk bármely ablakból! A közös költség 45750 Forint, ami tartalmazza a futést, a lift- és lépcsoház karbantartást, takarítást, szemétdíjat, és a ház felújítási alapját. A lakáshoz tartozik egy nyílt kocsibeálló, az árba beletartozik, illetve az utcán is parkolhat az új tulajdonos ingyenesen. Befektetoknek is ajánlom, a nagy szoba fala kiveheto és egybenyitható a konyhával. A lakásban található egy komplett konyhabútor, gépesítve! Innen egy kis kamrát is elérünk. Az OTP Ingatlanpont teljes köru ügyintézéssel áll az eladók és a vevok rendelkezésére! A kínálatunkból választott ingatlan finanszírozásához kedvezményes hitel- és megoldásokat kínálunk. Az adásvételi szerzodés megkötéséhez igény szerint megbízható ügyvédi közremuködést biztosítunk, és segítséget nyújtunk az adásvételhez kapcsolódó ügyek intézéséhez. Ha felkeltette ez a lakás az érdeklodését hívjon bizalommal akár hétvégén is.","felújított","1950 és 1980 között","összkomfortos","nincs megadva","2","nincs megadva","van","3 m-nél alacsonyabb","házközponti","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délkelet","panorámás","nincs megadva","nincs megadva",NA,"nincs megadva",NA,NA
"7","VII. kerület, Külso-Erzsébetváros - Ligetváros","39,5 millió Ft","62 m²","2","A közkedvelt Damjanich utcában eladó egy 2. emeleti 62 m2-es 2 szobás lakás.Kényelmes és jó elosztású szobák vannak kialakítva. - Tágas, világos nappali- Egy 15 m2-es hálószoba- Fürdoszoba nagy fürdokáddal és egy zuhanyzóval- Egy kello nagyságú konyha, végében egy kisebb tárolóvalAmit még érdemes tudni:- a ház jó állapotban van, a belso udvar és az elotér is szépen karban van tartva, a lift is muszakilag hibátlan.Kiváló a közlekedés. A hely infrastruktúráját a Városliget közelsége határozza meg. 39500000 FtReferencia szám: H439903","jó állapotú","1950 elott","nincs megadva","nincs megadva","2","nincs megadva","van","3 m-nél magasabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","északkelet","udvari","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"8","I. kerület, Krisztinaváros - Naphegy","78,9 millió Ft","95 m²","3","--- KIZÁRÓLAG AZ OTP INGATLANPONT KÍNÁLATÁBAN! ---Eladó Budapest egyik kiemelt, frekventált övezetében, az I. kerületben,Krisztinavárosban, a Gellérthegy közelében, az Aladár utcában,egy 95,55 m2-es, 3 szobás lakásnak is alkalmas, felújított, 1. emeleti,több erkéllyel is ellátott lakás, nyugodt környezetben!A társasház belso udvarral és csendes, parkosított kerttel ellátott!A nagy konyha-étkezo helyiség, mely plusz szobának is alkalmas lehet, kamrával ellátott!A lakás futése, ház központi radiátoros futés. Melegvízellátás villanybojlerrol megoldott.A fürdo és a WC is külön helyezkedik el.A lakás beépített konyhabútorral és nagy igényes beépített szekrénnyel ellátott.A parkolás a társasház elott és annak közvetlen közelében könnyen megoldható, az utca nem forgalmas, csendes.Az épület alsó részében nagy, közös tárolóhelyiség is rendelkezésre áll.Játszótér, köz és szolgáltató létesítmények, a közelben biztosítottak!Az utcában, a közelben buszmegálló is megtalálható.Vevoink részére, minden szolgáltatásunk ingyenes!(Hitel és CSOK ügyintézésben is, szívesen állunk Ügyfeleink rendelkezésére!)","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","1","nincs megadva","nincs","3 m-nél magasabb","házközponti","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","kertre néz","10 m²","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"9","XIX. kerület, Kispest","74,9 millió Ft","81 m²","3","XIX. kerületben 28 lakásos, új építésu társasház 2022 augusztusában átadásra kerülo új építésu társasház 81 nm- es, háromszobás lakása.A társasház várható energetikai besorolása BB vagy annál magasabb szintu lesz.A lakások kulcsrakész, gépesített állapotban kerülnek átadásra.A lakásban két szoba plusz egy amerikai konyhás nappali, két fürdoszoba, elotér található.Az ingatlanhoz tartozik egy 4,5 nm-es erkély. Igény esetén a garázs külön megvásárolható hozzá. (2.300.000 Forint)Ebbol a típusú ingatlanból még egy darab áll rendelkezésre a harmadik emeleten.Vevoink számára a közvetítés ingyenes.","nincs megadva","2021","duplakomfortos","nincs megadva","3","4","van","3 m-nél alacsonyabb","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","5 m²","igen","nincs megadva","nincs megadva",NA,NA
"10","XV. kerület, Illyés Gyula utca","69,99 millió Ft","101 m²","5","Az újpesti felüljáró mellett, 2020-ban felújított és a felújítás után nem használt, kiváló elosztású, tökéletes állapotban lévo, nagyon világos, teljesen berendezett, felújított, klímázott lakás ELADÓ!     Tégla építésu négy emeletes liftes társasház legfelso emeletén található, ez az tulajdonos igényei alapján egyedileg kitunoen hoszigetelt, csendes lakás. A nettó alapterülete 120 négyzetméter, amelybol a hasznos terület (az alapterületnek azon része, amelyen a belmagasság legalább 1,90 m) 101 négyzetméter. Az alsó szint hatalmas panoráma ablakai és a felso szint 8 db tetotéri ablaka miatt különösen világos lakóterek jellemzik. Belso kétszintes kialakításának köszönhetoen csendes környezetet biztosít az egész családnak, megszépít bármilyen idotartamú karantént, ezt kipróbáltuk.A hatalmas hálószoba és a hangszigetelt gyerekszoba az emeleten helyezkedik el, a tetotéri kialakításból adódóan mindketto jóval nagyobb, mint az a hasznos alapterület alapján gondolható. A fürdoszoba tágas és kényelmes, a felújított cirkó gázkazán mellett egy TV is helyet kapott, ahol fürdés közben akár Netflixezni is lehet. Az alsó szinten van a különálló mellékhelyiség, méretre gyártott tároló szekrénnyel . Az eloszobából nyílik egy karanténban tesztelt praktikus, polcozott kamra, és a világos, gépesített különálló konyha. Szintén az alsó szinten van a nappali, az étkezo valamint egy teljesen berendezett gardrób szoba, ami igény esetén hálószobaként használható.A lakáshoz vásárolható még 2 teremgarázs beállóhely, amelyek darabja 3,5M HUF, megvásárlásuk nem kötelezo.Extrák:- 8 ponton záródó biztonsági bejárati ajtó, speciális zárral- Korszeru muanyag thermo nyílászárók- Gyári tetoablak árnyékoló rolók valamennyi tetoablakon, az ablakokban három rétegu hoszigetelo üveg van.- Motoros biztonsági redonyök távirányítóval- Egyedi hangszigetelo elotétfalak- Méretre gyártott speciális karnisok- A lakás teljesen légkondicionált (4 beltéri, 2 kültéri)- Beépített szekrények, gipszkarton bútorok és rengeteg tárolóhely.- Berendezett gardrób szoba- Bútorozott lakás (mosógép, hutogép, TV, mosogatógép, mikrohullámú süto, kanapé, stb...)","felújított","nincs megadva","összkomfortos","nincs megadva","4","4","van","3 m-nél alacsonyabb","gáz (cirko)","van","nincs megadva","nem","külön helyiségben","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva","teremgarázs hely",NA,NA
